"ID","COI","result","measure","trust"
229,"no COI","pro","journal",6
229,"no COI","pro","funder",6
229,"no COI","pro","authors",6
229,"no COI","pro","replicability",90
230,"COI","pro","study",5
230,"COI","pro","journal",5
230,"COI","pro","funder",4
230,"COI","pro","authors",6
230,"COI","pro","replicability",60
231,"COI","con","study",5
231,"COI","con","journal",5
231,"COI","con","funder",5
231,"COI","con","authors",5
231,"COI","con","replicability",90
232,"COI","pro","study",6
232,"COI","pro","journal",6
232,"COI","pro","funder",6
232,"COI","pro","authors",6
232,"COI","pro","replicability",70
233,"external COI","pro","study",2
233,"external COI","pro","journal",4
233,"external COI","pro","funder",4
233,"external COI","pro","authors",4
233,"external COI","pro","replicability",50
234,"external COI","pro","study",4
234,"external COI","pro","journal",4
234,"external COI","pro","funder",4
234,"external COI","pro","authors",4
234,"external COI","pro","replicability",50
235,"no COI","con","study",6
235,"no COI","con","journal",5
235,"no COI","con","funder",5
235,"no COI","con","authors",5
235,"no COI","con","replicability",70
236,"external COI","pro","study",6
236,"external COI","pro","journal",7
236,"external COI","pro","funder",4
236,"external COI","pro","authors",6
236,"external COI","pro","replicability",80
237,"no COI","con","study",5
237,"no COI","con","journal",5
237,"no COI","con","funder",5
237,"no COI","con","authors",5
237,"no COI","con","replicability",50
239,"COI","pro","study",1
239,"COI","pro","journal",1
239,"COI","pro","funder",3
239,"COI","pro","authors",1
239,"COI","pro","replicability",50
240,"no COI","pro","study",5
240,"no COI","pro","journal",4
240,"no COI","pro","funder",5
240,"no COI","pro","authors",5
240,"no COI","pro","replicability",65
241,"COI","pro","study",5
241,"COI","pro","journal",5
241,"COI","pro","funder",5
241,"COI","pro","authors",5
241,"COI","pro","replicability",95
242,"no COI","con","study",6
242,"no COI","con","journal",6
242,"no COI","con","funder",3
242,"no COI","con","authors",6
242,"no COI","con","replicability",95
243,"no COI","pro","study",6
243,"no COI","pro","journal",4
243,"no COI","pro","funder",5
243,"no COI","pro","authors",6
243,"no COI","pro","replicability",75
244,"no COI","pro","study",5
244,"no COI","pro","journal",5
244,"no COI","pro","funder",5
244,"no COI","pro","authors",5
244,"no COI","pro","replicability",80
245,"external COI","con","study",4
245,"external COI","con","journal",4
245,"external COI","con","funder",4
245,"external COI","con","authors",4
245,"external COI","con","replicability",15
246,"COI","con","study",4
246,"COI","con","journal",4
246,"COI","con","funder",4
246,"COI","con","authors",4
246,"COI","con","replicability",50
247,"no COI","pro","study",5
247,"no COI","pro","journal",5
247,"no COI","pro","funder",6
247,"no COI","pro","authors",5
247,"no COI","pro","replicability",80
249,"no COI","pro","study",4
249,"no COI","pro","journal",4
249,"no COI","pro","funder",5
249,"no COI","pro","authors",4
249,"no COI","pro","replicability",60
250,"external COI","pro","study",2
250,"external COI","pro","journal",3
250,"external COI","pro","funder",2
250,"external COI","pro","authors",3
250,"external COI","pro","replicability",25
251,"no COI","pro","study",4
251,"no COI","pro","journal",4
251,"no COI","pro","funder",4
251,"no COI","pro","authors",4
251,"no COI","pro","replicability",50
253,"COI","pro","study",6
253,"COI","pro","journal",5
253,"COI","pro","funder",6
253,"COI","pro","authors",6
253,"COI","pro","replicability",65
255,"external COI","con","study",6
255,"external COI","con","journal",5
255,"external COI","con","funder",6
255,"external COI","con","authors",5
255,"external COI","con","replicability",90
256,"COI","con","study",5
256,"COI","con","journal",5
256,"COI","con","funder",4
256,"COI","con","authors",4
256,"COI","con","replicability",60
257,"no COI","con","study",5
257,"no COI","con","journal",5
257,"no COI","con","funder",5
257,"no COI","con","authors",5
257,"no COI","con","replicability",65
259,"no COI","con","study",3
259,"no COI","con","journal",4
259,"no COI","con","funder",4
259,"no COI","con","authors",4
259,"no COI","con","replicability",40
260,"no COI","con","study",4
260,"no COI","con","journal",5
260,"no COI","con","funder",6
260,"no COI","con","authors",6
260,"no COI","con","replicability",75
261,"no COI","pro","study",5
261,"no COI","pro","journal",6
261,"no COI","pro","funder",4
261,"no COI","pro","authors",5
261,"no COI","pro","replicability",70
263,"external COI","con","study",4
263,"external COI","con","journal",3
263,"external COI","con","funder",4
263,"external COI","con","authors",5
263,"external COI","con","replicability",75
264,"COI","pro","study",4
264,"COI","pro","journal",5
264,"COI","pro","funder",5
264,"COI","pro","authors",5
264,"COI","pro","replicability",75
265,"external COI","pro","study",2
265,"external COI","pro","journal",3
265,"external COI","pro","funder",3
265,"external COI","pro","authors",2
265,"external COI","pro","replicability",20
266,"external COI","pro","study",6
266,"external COI","pro","journal",7
266,"external COI","pro","funder",6
266,"external COI","pro","authors",6
266,"external COI","pro","replicability",90
267,"external COI","con","study",5
267,"external COI","con","journal",4
267,"external COI","con","funder",3
267,"external COI","con","authors",5
267,"external COI","con","replicability",67
268,"external COI","pro","study",3
268,"external COI","pro","journal",4
268,"external COI","pro","funder",2
268,"external COI","pro","authors",4
268,"external COI","pro","replicability",50
269,"external COI","con","study",5
269,"external COI","con","journal",5
269,"external COI","con","funder",4
269,"external COI","con","authors",5
269,"external COI","con","replicability",90
270,"COI","con","study",6
270,"COI","con","journal",6
270,"COI","con","funder",4
270,"COI","con","authors",6
270,"COI","con","replicability",90
271,"COI","pro","study",3
271,"COI","pro","journal",6
271,"COI","pro","funder",4
271,"COI","pro","authors",4
271,"COI","pro","replicability",80
272,"external COI","con","study",5
272,"external COI","con","journal",4
272,"external COI","con","funder",4
272,"external COI","con","authors",5
272,"external COI","con","replicability",65
273,"external COI","pro","study",5
273,"external COI","pro","journal",5
273,"external COI","pro","funder",5
273,"external COI","pro","authors",6
273,"external COI","pro","replicability",65
274,"external COI","pro","study",3
274,"external COI","pro","journal",3
274,"external COI","pro","funder",3
274,"external COI","pro","authors",3
274,"external COI","pro","replicability",80
275,"external COI","pro","study",3
275,"external COI","pro","journal",4
275,"external COI","pro","funder",3
275,"external COI","pro","authors",4
275,"external COI","pro","replicability",50
276,"no COI","pro","study",4
276,"no COI","pro","journal",5
276,"no COI","pro","funder",4
276,"no COI","pro","authors",4
276,"no COI","pro","replicability",50
277,"COI","pro","study",3
277,"COI","pro","journal",5
277,"COI","pro","funder",5
277,"COI","pro","authors",4
277,"COI","pro","replicability",50
278,"no COI","pro","study",5
278,"no COI","pro","journal",5
278,"no COI","pro","funder",5
278,"no COI","pro","authors",5
278,"no COI","pro","replicability",65
279,"COI","pro","study",6
279,"COI","pro","journal",5
279,"COI","pro","funder",6
279,"COI","pro","authors",5
279,"COI","pro","replicability",75
281,"COI","pro","study",2
281,"COI","pro","journal",4
281,"COI","pro","funder",4
281,"COI","pro","authors",2
281,"COI","pro","replicability",40
282,"external COI","pro","study",3
282,"external COI","pro","journal",3
282,"external COI","pro","funder",3
282,"external COI","pro","authors",2
282,"external COI","pro","replicability",40
283,"COI","con","study",4
283,"COI","con","journal",5
283,"COI","con","funder",4
283,"COI","con","authors",4
283,"COI","con","replicability",50
284,"COI","con","study",6
284,"COI","con","journal",6
284,"COI","con","funder",5
284,"COI","con","authors",6
284,"COI","con","replicability",70
285,"no COI","con","study",2
285,"no COI","con","journal",2
285,"no COI","con","funder",2
285,"no COI","con","authors",2
285,"no COI","con","replicability",10
286,"no COI","pro","study",5
286,"no COI","pro","journal",5
286,"no COI","pro","funder",5
286,"no COI","pro","authors",5
286,"no COI","pro","replicability",70
287,"no COI","pro","study",6
287,"no COI","pro","journal",6
287,"no COI","pro","funder",6
287,"no COI","pro","authors",6
287,"no COI","pro","replicability",60
289,"external COI","con","study",6
289,"external COI","con","journal",6
289,"external COI","con","funder",6
289,"external COI","con","authors",6
289,"external COI","con","replicability",90
290,"COI","con","study",7
290,"COI","con","journal",6
290,"COI","con","funder",6
290,"COI","con","authors",6
290,"COI","con","replicability",90
291,"external COI","pro","study",5
291,"external COI","pro","journal",6
291,"external COI","pro","funder",5
291,"external COI","pro","authors",6
291,"external COI","pro","replicability",80
292,"no COI","pro","study",7
292,"no COI","pro","journal",7
292,"no COI","pro","funder",4
292,"no COI","pro","authors",5
292,"no COI","pro","replicability",85
293,"COI","con","study",5
293,"COI","con","journal",5
293,"COI","con","funder",4
293,"COI","con","authors",5
293,"COI","con","replicability",80
294,"external COI","pro","study",4
294,"external COI","pro","journal",3
294,"external COI","pro","funder",4
294,"external COI","pro","authors",4
294,"external COI","pro","replicability",50
295,"no COI","con","study",4
295,"no COI","con","journal",4
295,"no COI","con","funder",4
295,"no COI","con","authors",4
295,"no COI","con","replicability",60
296,"no COI","pro","study",6
296,"no COI","pro","journal",6
296,"no COI","pro","funder",2
296,"no COI","pro","authors",6
296,"no COI","pro","replicability",75
297,"no COI","pro","study",5
297,"no COI","pro","journal",5
297,"no COI","pro","funder",5
297,"no COI","pro","authors",5
297,"no COI","pro","replicability",80
298,"external COI","pro","study",2
298,"external COI","pro","journal",4
298,"external COI","pro","funder",2
298,"external COI","pro","authors",4
298,"external COI","pro","replicability",30
299,"no COI","con","study",6
299,"no COI","con","journal",4
299,"no COI","con","funder",5
299,"no COI","con","authors",4
299,"no COI","con","replicability",50
300,"COI","con","study",6
300,"COI","con","journal",6
300,"COI","con","funder",3
300,"COI","con","authors",6
300,"COI","con","replicability",70
301,"COI","pro","study",2
301,"COI","pro","journal",2
301,"COI","pro","funder",2
301,"COI","pro","authors",5
301,"COI","pro","replicability",75
302,"COI","con","study",7
302,"COI","con","journal",7
302,"COI","con","funder",6
302,"COI","con","authors",7
302,"COI","con","replicability",90
303,"no COI","con","study",5
303,"no COI","con","journal",4
303,"no COI","con","funder",6
303,"no COI","con","authors",6
303,"no COI","con","replicability",56
304,"external COI","pro","study",5
304,"external COI","pro","journal",4
304,"external COI","pro","funder",4
304,"external COI","pro","authors",5
304,"external COI","pro","replicability",65
305,"external COI","pro","study",5
305,"external COI","pro","journal",5
305,"external COI","pro","funder",5
305,"external COI","pro","authors",3
305,"external COI","pro","replicability",90
306,"external COI","con","study",6
306,"external COI","con","journal",6
306,"external COI","con","funder",4
306,"external COI","con","authors",6
306,"external COI","con","replicability",90
307,"no COI","pro","study",6
307,"no COI","pro","journal",6
307,"no COI","pro","funder",4
307,"no COI","pro","authors",6
307,"no COI","pro","replicability",95
308,"COI","con","study",6
308,"COI","con","journal",6
308,"COI","con","funder",6
308,"COI","con","authors",6
308,"COI","con","replicability",95
309,"external COI","pro","study",5
309,"external COI","pro","journal",4
309,"external COI","pro","funder",4
309,"external COI","pro","authors",5
309,"external COI","pro","replicability",70
310,"no COI","con","study",5
310,"no COI","con","journal",5
310,"no COI","con","funder",5
310,"no COI","con","authors",5
310,"no COI","con","replicability",75
311,"COI","pro","study",3
311,"COI","pro","journal",6
311,"COI","pro","funder",4
311,"COI","pro","authors",3
311,"COI","pro","replicability",3
312,"external COI","pro","study",3
312,"external COI","pro","journal",4
312,"external COI","pro","funder",4
312,"external COI","pro","authors",5
312,"external COI","pro","replicability",50
314,"external COI","con","study",6
314,"external COI","con","journal",4
314,"external COI","con","funder",5
314,"external COI","con","authors",6
314,"external COI","con","replicability",50
315,"external COI","con","study",6
315,"external COI","con","journal",5
315,"external COI","con","funder",6
315,"external COI","con","authors",5
315,"external COI","con","replicability",60
316,"external COI","con","study",6
316,"external COI","con","journal",6
316,"external COI","con","funder",4
316,"external COI","con","authors",6
316,"external COI","con","replicability",60
317,"external COI","pro","study",3
317,"external COI","pro","journal",3
317,"external COI","pro","funder",3
317,"external COI","pro","authors",3
317,"external COI","pro","replicability",55
318,"no COI","pro","study",5
318,"no COI","pro","journal",5
318,"no COI","pro","funder",5
318,"no COI","pro","authors",5
318,"no COI","pro","replicability",80
319,"no COI","con","study",4
319,"no COI","con","journal",4
319,"no COI","con","funder",4
319,"no COI","con","authors",4
319,"no COI","con","replicability",50
320,"external COI","pro","study",5
320,"external COI","pro","journal",5
320,"external COI","pro","funder",4
320,"external COI","pro","authors",5
320,"external COI","pro","replicability",55
321,"external COI","pro","study",7
321,"external COI","pro","journal",7
321,"external COI","pro","funder",7
321,"external COI","pro","authors",7
321,"external COI","pro","replicability",80
322,"COI","con","study",6
322,"COI","con","journal",4
322,"COI","con","funder",5
322,"COI","con","authors",5
322,"COI","con","replicability",90
323,"COI","con","study",7
323,"COI","con","journal",7
323,"COI","con","funder",6
323,"COI","con","authors",6
323,"COI","con","replicability",90
324,"external COI","con","study",3
324,"external COI","con","journal",3
324,"external COI","con","funder",3
324,"external COI","con","authors",3
324,"external COI","con","replicability",30
325,"no COI","con","study",6
325,"no COI","con","journal",6
325,"no COI","con","funder",6
325,"no COI","con","authors",6
325,"no COI","con","replicability",80
326,"external COI","pro","study",4
326,"external COI","pro","journal",5
326,"external COI","pro","funder",3
326,"external COI","pro","authors",4
326,"external COI","pro","replicability",65
327,"no COI","pro","study",5
327,"no COI","pro","journal",5
327,"no COI","pro","funder",5
327,"no COI","pro","authors",5
327,"no COI","pro","replicability",75
328,"no COI","pro","study",6
328,"no COI","pro","journal",5
328,"no COI","pro","funder",6
328,"no COI","pro","authors",6
328,"no COI","pro","replicability",75
330,"external COI","pro","study",5
330,"external COI","pro","journal",2
330,"external COI","pro","funder",5
330,"external COI","pro","authors",5
330,"external COI","pro","replicability",35
331,"no COI","pro","study",5
331,"no COI","pro","journal",5
331,"no COI","pro","funder",5
331,"no COI","pro","authors",5
331,"no COI","pro","replicability",50
332,"COI","pro","study",4
332,"COI","pro","journal",1
332,"COI","pro","funder",2
332,"COI","pro","authors",4
332,"COI","pro","replicability",35
333,"COI","con","study",5
333,"COI","con","journal",6
333,"COI","con","funder",5
333,"COI","con","authors",5
333,"COI","con","replicability",75
334,"COI","con","study",5
334,"COI","con","journal",5
334,"COI","con","funder",3
334,"COI","con","authors",5
334,"COI","con","replicability",58
335,"COI","pro","study",6
335,"COI","pro","journal",7
335,"COI","pro","funder",7
335,"COI","pro","authors",7
335,"COI","pro","replicability",40
337,"no COI","con","study",6
337,"no COI","con","journal",6
337,"no COI","con","funder",6
337,"no COI","con","authors",6
337,"no COI","con","replicability",80
338,"external COI","con","study",5
338,"external COI","con","journal",5
338,"external COI","con","funder",4
338,"external COI","con","authors",5
338,"external COI","con","replicability",80
339,"external COI","pro","study",5
339,"external COI","pro","journal",6
339,"external COI","pro","funder",4
339,"external COI","pro","authors",6
339,"external COI","pro","replicability",80
342,"no COI","pro","study",5
342,"no COI","pro","journal",5
342,"no COI","pro","funder",5
342,"no COI","pro","authors",5
342,"no COI","pro","replicability",65
343,"external COI","pro","study",2
343,"external COI","pro","journal",5
343,"external COI","pro","funder",5
343,"external COI","pro","authors",5
343,"external COI","pro","replicability",50
344,"COI","pro","study",6
344,"COI","pro","journal",5
344,"COI","pro","funder",5
344,"COI","pro","authors",6
344,"COI","pro","replicability",85
345,"no COI","con","study",6
345,"no COI","con","journal",5
345,"no COI","con","funder",4
345,"no COI","con","authors",6
345,"no COI","con","replicability",80
346,"external COI","pro","study",1
346,"external COI","pro","journal",3
346,"external COI","pro","funder",2
346,"external COI","pro","authors",3
346,"external COI","pro","replicability",20
347,"COI","con","study",5
347,"COI","con","journal",3
347,"COI","con","funder",5
347,"COI","con","authors",5
347,"COI","con","replicability",40
349,"COI","pro","study",4
349,"COI","pro","journal",5
349,"COI","pro","funder",4
349,"COI","pro","authors",4
349,"COI","pro","replicability",40
351,"COI","con","study",6
351,"COI","con","journal",4
351,"COI","con","funder",6
351,"COI","con","authors",6
351,"COI","con","replicability",80
352,"external COI","con","study",6
352,"external COI","con","journal",6
352,"external COI","con","funder",6
352,"external COI","con","authors",6
352,"external COI","con","replicability",90
354,"COI","pro","study",5
354,"COI","pro","journal",5
354,"COI","pro","funder",4
354,"COI","pro","authors",5
354,"COI","pro","replicability",80
355,"COI","con","study",6
355,"COI","con","journal",7
355,"COI","con","funder",5
355,"COI","con","authors",6
355,"COI","con","replicability",90
356,"no COI","con","study",5
356,"no COI","con","journal",5
356,"no COI","con","funder",3
356,"no COI","con","authors",4
356,"no COI","con","replicability",60
358,"external COI","pro","study",4
358,"external COI","pro","journal",4
358,"external COI","pro","funder",4
358,"external COI","pro","authors",4
358,"external COI","pro","replicability",80
360,"external COI","con","study",5
360,"external COI","con","journal",5
360,"external COI","con","funder",3
360,"external COI","con","authors",5
360,"external COI","con","replicability",90
361,"no COI","con","study",4
361,"no COI","con","journal",4
361,"no COI","con","funder",4
361,"no COI","con","authors",5
361,"no COI","con","replicability",50
362,"no COI","pro","study",3
362,"no COI","pro","journal",5
362,"no COI","pro","funder",4
362,"no COI","pro","authors",5
362,"no COI","pro","replicability",40
363,"external COI","pro","study",3
363,"external COI","pro","journal",3
363,"external COI","pro","funder",3
363,"external COI","pro","authors",2
363,"external COI","pro","replicability",60
364,"no COI","con","study",5
364,"no COI","con","journal",5
364,"no COI","con","funder",5
364,"no COI","con","authors",5
364,"no COI","con","replicability",60
365,"COI","con","study",6
365,"COI","con","journal",6
365,"COI","con","funder",5
365,"COI","con","authors",7
365,"COI","con","replicability",95
366,"external COI","pro","study",4
366,"external COI","pro","journal",4
366,"external COI","pro","funder",4
366,"external COI","pro","authors",5
366,"external COI","pro","replicability",60
367,"COI","con","study",5
367,"COI","con","journal",5
367,"COI","con","funder",5
367,"COI","con","authors",5
367,"COI","con","replicability",50
368,"no COI","con","study",5
368,"no COI","con","journal",5
368,"no COI","con","funder",5
368,"no COI","con","authors",5
368,"no COI","con","replicability",75
369,"no COI","con","study",5
369,"no COI","con","journal",5
369,"no COI","con","funder",6
369,"no COI","con","authors",5
369,"no COI","con","replicability",80
370,"external COI","con","study",4
370,"external COI","con","journal",4
370,"external COI","con","funder",4
370,"external COI","con","authors",4
370,"external COI","con","replicability",50
371,"COI","pro","study",5
371,"COI","pro","journal",6
371,"COI","pro","funder",5
371,"COI","pro","authors",5
371,"COI","pro","replicability",60
372,"external COI","pro","study",7
372,"external COI","pro","journal",5
372,"external COI","pro","funder",6
372,"external COI","pro","authors",5
372,"external COI","pro","replicability",70
373,"external COI","con","study",7
373,"external COI","con","journal",5
373,"external COI","con","funder",4
373,"external COI","con","authors",5
373,"external COI","con","replicability",80
374,"external COI","pro","study",5
374,"external COI","pro","journal",5
374,"external COI","pro","funder",5
374,"external COI","pro","authors",5
374,"external COI","pro","replicability",70
375,"COI","pro","study",2
375,"COI","pro","journal",5
375,"COI","pro","funder",4
375,"COI","pro","authors",5
375,"COI","pro","replicability",50
376,"external COI","con","study",6
376,"external COI","con","journal",5
376,"external COI","con","funder",3
376,"external COI","con","authors",6
376,"external COI","con","replicability",70
377,"no COI","pro","study",6
377,"no COI","pro","journal",5
377,"no COI","pro","funder",5
377,"no COI","pro","authors",4
377,"no COI","pro","replicability",70
378,"no COI","pro","study",5
378,"no COI","pro","journal",5
378,"no COI","pro","funder",5
378,"no COI","pro","authors",6
378,"no COI","pro","replicability",70
379,"no COI","pro","study",5
379,"no COI","pro","journal",5
379,"no COI","pro","funder",5
379,"no COI","pro","authors",5
379,"no COI","pro","replicability",70
380,"COI","pro","study",2
380,"COI","pro","journal",4
380,"COI","pro","funder",2
380,"COI","pro","authors",4
380,"COI","pro","replicability",40
381,"no COI","con","study",4
381,"no COI","con","journal",5
381,"no COI","con","funder",4
381,"no COI","con","authors",5
381,"no COI","con","replicability",60
382,"COI","con","study",6
382,"COI","con","journal",6
382,"COI","con","funder",6
382,"COI","con","authors",6
382,"COI","con","replicability",95
385,"external COI","pro","study",5
385,"external COI","pro","journal",6
385,"external COI","pro","funder",4
385,"external COI","pro","authors",5
385,"external COI","pro","replicability",60
386,"no COI","pro","study",5
386,"no COI","pro","journal",5
386,"no COI","pro","funder",5
386,"no COI","pro","authors",5
386,"no COI","pro","replicability",60
387,"no COI","pro","study",6
387,"no COI","pro","journal",5
387,"no COI","pro","funder",6
387,"no COI","pro","authors",5
387,"no COI","pro","replicability",70
388,"external COI","pro","study",6
388,"external COI","pro","journal",6
388,"external COI","pro","funder",6
388,"external COI","pro","authors",6
388,"external COI","pro","replicability",75
389,"COI","con","study",5
389,"COI","con","journal",5
389,"COI","con","funder",5
389,"COI","con","authors",5
389,"COI","con","replicability",50
390,"no COI","pro","study",6
390,"no COI","pro","journal",6
390,"no COI","pro","funder",6
390,"no COI","pro","authors",6
390,"no COI","pro","replicability",80
391,"no COI","con","study",6
391,"no COI","con","journal",6
391,"no COI","con","funder",6
391,"no COI","con","authors",6
391,"no COI","con","replicability",75
392,"external COI","pro","study",5
392,"external COI","pro","journal",5
392,"external COI","pro","funder",5
392,"external COI","pro","authors",5
392,"external COI","pro","replicability",60
393,"COI","pro","study",2
393,"COI","pro","journal",2
393,"COI","pro","funder",1
393,"COI","pro","authors",1
393,"COI","pro","replicability",60
394,"external COI","pro","study",6
394,"external COI","pro","journal",6
394,"external COI","pro","funder",5
394,"external COI","pro","authors",6
394,"external COI","pro","replicability",80
395,"external COI","pro","study",3
395,"external COI","pro","journal",4
395,"external COI","pro","funder",3
395,"external COI","pro","authors",3
395,"external COI","pro","replicability",60
396,"no COI","con","study",6
396,"no COI","con","journal",6
396,"no COI","con","funder",6
396,"no COI","con","authors",6
396,"no COI","con","replicability",80
397,"no COI","con","study",5
397,"no COI","con","journal",5
397,"no COI","con","funder",4
397,"no COI","con","authors",5
397,"no COI","con","replicability",50
398,"no COI","pro","study",6
398,"no COI","pro","journal",5
398,"no COI","pro","funder",4
398,"no COI","pro","authors",5
398,"no COI","pro","replicability",70
399,"external COI","con","study",5
399,"external COI","con","journal",6
399,"external COI","con","funder",5
399,"external COI","con","authors",6
399,"external COI","con","replicability",90
400,"external COI","con","study",6
400,"external COI","con","journal",6
400,"external COI","con","funder",4
400,"external COI","con","authors",6
400,"external COI","con","replicability",60
401,"no COI","con","study",6
401,"no COI","con","journal",5
401,"no COI","con","funder",5
401,"no COI","con","authors",5
401,"no COI","con","replicability",80
402,"no COI","pro","study",6
402,"no COI","pro","journal",6
402,"no COI","pro","funder",6
402,"no COI","pro","authors",6
402,"no COI","pro","replicability",75
404,"COI","con","study",6
404,"COI","con","journal",6
404,"COI","con","funder",4
404,"COI","con","authors",6
404,"COI","con","replicability",88
405,"no COI","pro","study",6
405,"no COI","pro","journal",6
405,"no COI","pro","funder",4
405,"no COI","pro","authors",4
405,"no COI","pro","replicability",70
406,"no COI","con","study",6
406,"no COI","con","journal",6
406,"no COI","con","funder",6
406,"no COI","con","authors",6
406,"no COI","con","replicability",80
407,"no COI","con","study",6
407,"no COI","con","journal",6
407,"no COI","con","funder",6
407,"no COI","con","authors",6
407,"no COI","con","replicability",100
408,"external COI","con","study",5
408,"external COI","con","journal",5
408,"external COI","con","funder",3
408,"external COI","con","authors",5
408,"external COI","con","replicability",50
409,"external COI","pro","study",5
409,"external COI","pro","journal",5
409,"external COI","pro","funder",5
409,"external COI","pro","authors",5
409,"external COI","pro","replicability",15
410,"COI","con","study",6
410,"COI","con","journal",6
410,"COI","con","funder",5
410,"COI","con","authors",6
410,"COI","con","replicability",50
411,"no COI","pro","study",6
411,"no COI","pro","journal",7
411,"no COI","pro","funder",6
411,"no COI","pro","authors",6
411,"no COI","pro","replicability",98
412,"external COI","pro","study",2
412,"external COI","pro","journal",4
412,"external COI","pro","funder",3
412,"external COI","pro","authors",2
412,"external COI","pro","replicability",50
413,"no COI","pro","study",6
413,"no COI","pro","journal",7
413,"no COI","pro","funder",6
413,"no COI","pro","authors",6
413,"no COI","pro","replicability",75
414,"COI","con","study",5
414,"COI","con","journal",4
414,"COI","con","funder",5
414,"COI","con","authors",5
414,"COI","con","replicability",75
415,"no COI","pro","study",5
415,"no COI","pro","journal",5
415,"no COI","pro","funder",5
415,"no COI","pro","authors",6
415,"no COI","pro","replicability",95
416,"external COI","con","study",6
416,"external COI","con","journal",6
416,"external COI","con","funder",4
416,"external COI","con","authors",6
416,"external COI","con","replicability",90
417,"external COI","con","study",6
417,"external COI","con","journal",4
417,"external COI","con","funder",3
417,"external COI","con","authors",5
417,"external COI","con","replicability",75
418,"external COI","con","study",7
418,"external COI","con","journal",6
418,"external COI","con","funder",4
418,"external COI","con","authors",7
418,"external COI","con","replicability",70
419,"no COI","pro","study",5
419,"no COI","pro","journal",5
419,"no COI","pro","funder",4
419,"no COI","pro","authors",5
419,"no COI","pro","replicability",80
420,"COI","con","study",5
420,"COI","con","journal",5
420,"COI","con","funder",5
420,"COI","con","authors",5
420,"COI","con","replicability",75
421,"no COI","pro","study",5
421,"no COI","pro","journal",5
421,"no COI","pro","funder",5
421,"no COI","pro","authors",5
421,"no COI","pro","replicability",80
422,"COI","pro","study",5
422,"COI","pro","journal",6
422,"COI","pro","funder",5
422,"COI","pro","authors",7
422,"COI","pro","replicability",65
423,"COI","con","study",4
423,"COI","con","journal",4
423,"COI","con","funder",3
423,"COI","con","authors",4
423,"COI","con","replicability",100
424,"COI","pro","study",6
424,"COI","pro","journal",6
424,"COI","pro","funder",6
424,"COI","pro","authors",6
424,"COI","pro","replicability",90
426,"external COI","con","study",5
426,"external COI","con","journal",6
426,"external COI","con","funder",4
426,"external COI","con","authors",5
426,"external COI","con","replicability",30
428,"COI","con","study",3
428,"COI","con","journal",3
428,"COI","con","funder",3
428,"COI","con","authors",3
428,"COI","con","replicability",20
429,"external COI","con","study",5
429,"external COI","con","journal",5
429,"external COI","con","funder",5
429,"external COI","con","authors",5
429,"external COI","con","replicability",70
430,"no COI","pro","study",5
430,"no COI","pro","journal",4
430,"no COI","pro","funder",4
430,"no COI","pro","authors",4
430,"no COI","pro","replicability",70
431,"no COI","con","study",6
431,"no COI","con","journal",4
431,"no COI","con","funder",5
431,"no COI","con","authors",6
431,"no COI","con","replicability",80
432,"COI","pro","study",5
432,"COI","pro","journal",5
432,"COI","pro","funder",5
432,"COI","pro","authors",6
432,"COI","pro","replicability",60
433,"external COI","pro","study",7
433,"external COI","pro","journal",7
433,"external COI","pro","funder",6
433,"external COI","pro","authors",7
433,"external COI","pro","replicability",60
434,"external COI","con","study",5
434,"external COI","con","journal",5
434,"external COI","con","funder",3
434,"external COI","con","authors",5
434,"external COI","con","replicability",60
435,"external COI","pro","study",5
435,"external COI","pro","journal",6
435,"external COI","pro","funder",5
435,"external COI","pro","authors",6
435,"external COI","pro","replicability",85
437,"no COI","pro","study",5
437,"no COI","pro","journal",7
437,"no COI","pro","funder",5
437,"no COI","pro","authors",6
437,"no COI","pro","replicability",95
438,"no COI","pro","study",5
438,"no COI","pro","journal",5
438,"no COI","pro","funder",5
438,"no COI","pro","authors",5
438,"no COI","pro","replicability",60
440,"no COI","pro","study",6
440,"no COI","pro","journal",6
440,"no COI","pro","funder",6
440,"no COI","pro","authors",6
440,"no COI","pro","replicability",70
441,"no COI","pro","study",6
441,"no COI","pro","journal",6
441,"no COI","pro","funder",6
441,"no COI","pro","authors",6
441,"no COI","pro","replicability",75
442,"external COI","pro","study",2
442,"external COI","pro","journal",2
442,"external COI","pro","funder",2
442,"external COI","pro","authors",2
442,"external COI","pro","replicability",40
443,"no COI","pro","study",4
443,"no COI","pro","journal",4
443,"no COI","pro","funder",4
443,"no COI","pro","authors",4
443,"no COI","pro","replicability",50
444,"external COI","pro","study",6
444,"external COI","pro","journal",6
444,"external COI","pro","funder",4
444,"external COI","pro","authors",5
444,"external COI","pro","replicability",75
447,"external COI","con","study",6
447,"external COI","con","journal",6
447,"external COI","con","funder",6
447,"external COI","con","authors",6
447,"external COI","con","replicability",80
448,"external COI","con","study",5
448,"external COI","con","journal",4
448,"external COI","con","funder",5
448,"external COI","con","authors",5
448,"external COI","con","replicability",60
449,"COI","pro","study",3
449,"COI","pro","journal",4
449,"COI","pro","funder",3
449,"COI","pro","authors",3
449,"COI","pro","replicability",20
451,"no COI","pro","study",6
451,"no COI","pro","journal",5
451,"no COI","pro","funder",5
451,"no COI","pro","authors",4
451,"no COI","pro","replicability",20
452,"external COI","pro","study",6
452,"external COI","pro","journal",5
452,"external COI","pro","funder",4
452,"external COI","pro","authors",5
